id,LabelText,X,Y,Font,FontSize,Fill,SS_Table
333,3620,508.226,414.869,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
334,3640,463.591,432.596,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
335,3660,435.987,441.794,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
336,3680,402.013,413.347,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
337,3700,486.063,422.532,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
338,3720,542.052,412.362,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
339,3740,560.421,360.986,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
340,3780,577.899,476.391,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
341,3800,578.252,536.683,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
342,3820,547.278,508.182,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
343,3840,542.052,456.254,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
344,3860,490.756,444.949,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
345,3880,414.09,416.741,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
346,3900,434.051,470.847,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
347,3920,434.051,527.165,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
348,3940,408.692,507.614,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
349,3960,409.787,457.709,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
350,10,502.563,600.186,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
351,20,519.81,594.011,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
352,30,549.125,585.996,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
353,10,396.683,465.167,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
354,20,396.963,558.501,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
355,40,453.911,575.965,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
356,60,449.776,550.358,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
357,80,497.849,529.21,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
358,100,474.853,576.311,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
359,120,503.656,574.175,MyriadPro-Regular,3.5,#7F141D,DROME_LSU
360,a,406.583,646.295,MyriadPro-Bold,6,#221F1F,DROME_LSU
361,a,552.971,732.989,MyriadPro-Bold,6,#221F1F,DROME_LSU
362,α,119.957,253.761,MyriadPro-Bold,6,#221F1F,DROME_LSU
363,ß,138.388,253.761,MyriadPro-Bold,6,#221F1F,DROME_LSU
364,large subunit ribosomal RNA,432.118,784.262,MyriadPro-Regular,12,#221F1F,DROME_LSU
365,Drosophila melanogaster,424.053,766.928,MyriadPro-It,18,#221F1F,DROME_LSU
366,3’m,357.575,547.375,MyriadPro-Regular,24,#0EA44A,DROME_SSU
367,3’M,476.798,273.761,MyriadPro-Regular,24,#F29AC1,DROME_SSU
368,5’,120.921,476.769,MyriadPro-Regular,24,#5BA0D7,DROME_SSU
369,C,76.154,167.656,MyriadPro-Regular,24,#B37744,DROME_SSU
370,21es6b1,52.384,312.719,MyriadPro-Regular,7,#0D72BA,DROME_SSU
371,5,201.457,441.707,MyriadPro-Regular,7,#0D72BA,DROME_SSU
372,6,263.504,469.976,MyriadPro-Regular,7,#0D72BA,DROME_SSU
373,7,231.003,570.077,MyriadPro-Regular,7,#0D72BA,DROME_SSU
374,8,265.079,609.994,MyriadPro-Regular,7,#0D72BA,DROME_SSU
375,9,180.101,646.175,MyriadPro-Regular,7,#0D72BA,DROME_SSU
376,10,163.774,612.694,MyriadPro-Regular,7,#0D72BA,DROME_SSU
377,11,148.447,572.566,MyriadPro-Regular,7,#0D72BA,DROME_SSU
378,12,156.012,520.541,MyriadPro-Regular,7,#0D72BA,DROME_SSU
379,13,162.87,481.524,MyriadPro-Regular,7,#0D72BA,DROME_SSU
380,14,164.733,455.935,MyriadPro-Regular,7,#0D72BA,DROME_SSU
381,15,156.419,430.633,MyriadPro-Regular,7,#0D72BA,DROME_SSU
382,16,153.702,370.34,MyriadPro-Regular,7,#0D72BA,DROME_SSU
383,17,173.962,359.921,MyriadPro-Regular,7,#0D72BA,DROME_SSU
384,18,204.184,318.481,MyriadPro-Regular,7,#0D72BA,DROME_SSU
385,19,257.243,319.066,MyriadPro-Regular,7,#0D72BA,DROME_SSU
386,20,227.846,279.974,MyriadPro-Regular,7,#0D72BA,DROME_SSU
387,21es6c,129.943,344.938,MyriadPro-Regular,7,#0D72BA,DROME_SSU
388,22,246.577,216.256,MyriadPro-Regular,7,#0D72BA,DROME_SSU
389,23,183.716,145.607,MyriadPro-Regular,7,#0D72BA,DROME_SSU
390,24,293.986,240.675,MyriadPro-Regular,7,#0D72BA,DROME_SSU
391,25,314.08,295.026,MyriadPro-Regular,7,#0D72BA,DROME_SSU
392,26,327.146,277.717,MyriadPro-Regular,7,#0D72BA,DROME_SSU
393,26a,352.815,328.773,MyriadPro-Regular,7,#0D72BA,DROME_SSU
394,27,321.562,356.004,MyriadPro-Regular,7,#0D72BA,DROME_SSU
395,29,401.318,369.723,MyriadPro-Regular,7,#0D72BA,DROME_SSU
396,30,409.764,344.194,MyriadPro-Regular,7,#0D72BA,DROME_SSU
397,31,382.188,314.515,MyriadPro-Regular,7,#0D72BA,DROME_SSU
398,32,437.673,292.797,MyriadPro-Regular,7,#0D72BA,DROME_SSU
399,33,382.788,210.704,MyriadPro-Regular,7,#0D72BA,DROME_SSU
400,34,408.976,205.92,MyriadPro-Regular,7,#0D72BA,DROME_SSU
401,35,408.976,181.381,MyriadPro-Regular,7,#0D72BA,DROME_SSU
402,36,378.856,181.381,MyriadPro-Regular,7,#0D72BA,DROME_SSU
403,37,408.976,146.133,MyriadPro-Regular,7,#0D72BA,DROME_SSU
404,38,442.984,147.607,MyriadPro-Regular,7,#0D72BA,DROME_SSU
405,39,478.74,147.133,MyriadPro-Regular,7,#0D72BA,DROME_SSU
406,40,476.952,197.642,MyriadPro-Regular,7,#0D72BA,DROME_SSU
407,41,498.118,357.866,MyriadPro-Regular,7,#0D72BA,DROME_SSU
408,42,466.859,396.935,MyriadPro-Regular,7,#0D72BA,DROME_SSU
409,43,425.514,425.897,MyriadPro-Regular,7,#0D72BA,DROME_SSU
410,44,331.704,507.898,MyriadPro-Regular,7,#0D72BA,DROME_SSU
411,45,358.059,444.796,MyriadPro-Regular,7,#0D72BA,DROME_SSU
412,28,360.821,374.414,MyriadPro-Regular,7,#0D72BA,DROME_SSU
413,1,277.555,380.736,MyriadPro-Regular,7,#0D72BA,DROME_SSU
414,2,314.08,366.467,MyriadPro-Regular,7,#0D72BA,DROME_SSU
415,3,257.243,384.565,MyriadPro-Regular,7,#0D72BA,DROME_SSU
416,4,230.104,410.066,MyriadPro-Regular,7,#0D72BA,DROME_SSU
417,9es3a,207.877,703.61,MyriadPro-Regular,7,#0D72BA,DROME_SSU
418,21es6b,116.884,249.18,MyriadPro-Regular,7,#0D72BA,DROME_SSU
419,26es7,334.693,245.57,MyriadPro-Regular,7,#0D72BA,DROME_SSU
420,39es9,545.021,148.312,MyriadPro-Regular,7,#0D72BA,DROME_SSU
421,44es12,332.816,650.952,MyriadPro-Regular,7,#0D72BA,DROME_SSU
422,6a,227.846,496.258,MyriadPro-Regular,7,#0D72BA,DROME_SSU
423,23a,256.044,147.133,MyriadPro-Regular,7,#0D72BA,DROME_SSU
424,9es3b,117.952,703.61,MyriadPro-Regular,7,#0D72BA,DROME_SSU
425,9es3c,123.142,649.045,MyriadPro-Regular,7,#0D72BA,DROME_SSU
426,21es6b,45.126,236.406,MyriadPro-Regular,7,#0D72BA,DROME_SSU
427,21,152.249,220.611,MyriadPro-Regular,7,#0D72BA,DROME_SSU
428,21,82.194,182.461,MyriadPro-Regular,7,#0D72BA,DROME_SSU
429,21es6a,104.358,148.752,MyriadPro-Regular,7,#0D72BA,DROME_SSU
430,21es6d,193.211,227.843,MyriadPro-Regular,7,#0D72BA,DROME_SSU
431,39es9a,554.021,240.06,MyriadPro-Regular,7,#0D72BA,DROME_SSU
432,39es9b,529.068,211.152,MyriadPro-Regular,7,#0D72BA,DROME_SSU
433,41es10,473.818,307.433,MyriadPro-Regular,7,#0D72BA,DROME_SSU
434,10,291.19,386.505,MyriadPro-Regular,4,#7F141E,DROME_SSU
435,20,272.543,352.523,MyriadPro-Regular,4,#7F141E,DROME_SSU
436,100,228.878,508.955,MyriadPro-Regular,4,#7F141E,DROME_SSU
437,1000,165.143,142.648,MyriadPro-Regular,4,#7F141E,DROME_SSU
438,30,248.715,388.217,MyriadPro-Regular,4,#7F141E,DROME_SSU
439,40,219.982,415.393,MyriadPro-Regular,4,#7F141E,DROME_SSU
440,50,223.132,437.769,MyriadPro-Regular,4,#7F141E,DROME_SSU
441,60,234.222,445.402,MyriadPro-Regular,4,#7F141E,DROME_SSU
442,70,261.617,435.476,MyriadPro-Regular,4,#7F141E,DROME_SSU
443,80,273.698,458.975,MyriadPro-Regular,4,#7F141E,DROME_SSU
444,90,238.434,473.16,MyriadPro-Regular,4,#7F141E,DROME_SSU
445,110,224.088,553.467,MyriadPro-Regular,4,#7F141E,DROME_SSU
446,120,223.985,592.993,MyriadPro-Regular,4,#7F141E,DROME_SSU
447,130,235.452,592.222,MyriadPro-Regular,4,#7F141E,DROME_SSU
448,140,242.734,610.962,MyriadPro-Regular,4,#7F141E,DROME_SSU
449,150,278.706,612.694,MyriadPro-Regular,4,#7F141E,DROME_SSU
450,160,270.771,638.945,MyriadPro-Regular,4,#7F141E,DROME_SSU
451,170,235.452,637.019,MyriadPro-Regular,4,#7F141E,DROME_SSU
452,180,225.317,663.318,MyriadPro-Regular,4,#7F141E,DROME_SSU
453,190,224.173,694.468,MyriadPro-Regular,4,#7F141E,DROME_SSU
454,200,199.927,668.389,MyriadPro-Regular,4,#7F141E,DROME_SSU
455,210,181.467,672.962,MyriadPro-Regular,4,#7F141E,DROME_SSU
456,220,152.903,704.955,MyriadPro-Regular,4,#7F141E,DROME_SSU
457,230,114.653,694.468,MyriadPro-Regular,4,#7F141E,DROME_SSU
458,240,124.288,670.752,MyriadPro-Regular,4,#7F141E,DROME_SSU
459,250,140.814,640.16,MyriadPro-Regular,4,#7F141E,DROME_SSU
460,260,170.714,652.16,MyriadPro-Regular,4,#7F141E,DROME_SSU
461,270,193.88,638.945,MyriadPro-Regular,4,#7F141E,DROME_SSU
462,280,165.702,637.019,MyriadPro-Regular,4,#7F141E,DROME_SSU
463,290,182.262,613.535,MyriadPro-Regular,4,#7F141E,DROME_SSU
464,300,197.878,592.222,MyriadPro-Regular,4,#7F141E,DROME_SSU
465,310,198.361,550.077,MyriadPro-Regular,4,#7F141E,DROME_SSU
466,320,191.064,554.955,MyriadPro-Regular,4,#7F141E,DROME_SSU
467,330,160.29,567.955,MyriadPro-Regular,4,#7F141E,DROME_SSU
468,340,121.563,547.095,MyriadPro-Regular,4,#7F141E,DROME_SSU
469,350,162.849,544.439,MyriadPro-Regular,4,#7F141E,DROME_SSU
470,360,182.6,526.887,MyriadPro-Regular,4,#7F141E,DROME_SSU
471,370,188.512,523.932,MyriadPro-Regular,4,#7F141E,DROME_SSU
472,380,171.35,507.898,MyriadPro-Regular,4,#7F141E,DROME_SSU
473,390,198.21,496.955,MyriadPro-Regular,4,#7F141E,DROME_SSU
474,400,174.794,496.902,MyriadPro-Regular,4,#7F141E,DROME_SSU
475,410,177.317,479.455,MyriadPro-Regular,4,#7F141E,DROME_SSU
476,420,172.483,470.121,MyriadPro-Regular,4,#7F141E,DROME_SSU
477,430,198.99,448.217,MyriadPro-Regular,4,#7F141E,DROME_SSU
478,440,191.681,435.224,MyriadPro-Regular,4,#7F141E,DROME_SSU
479,450,173.264,431.522,MyriadPro-Regular,4,#7F141E,DROME_SSU
480,460,152.249,401.513,MyriadPro-Regular,4,#7F141E,DROME_SSU
481,470,190.988,402.239,MyriadPro-Regular,4,#7F141E,DROME_SSU
482,480,204.416,393.935,MyriadPro-Regular,4,#7F141E,DROME_SSU
483,490,175.673,395.929,MyriadPro-Regular,4,#7F141E,DROME_SSU
484,500,130.867,381.143,MyriadPro-Regular,4,#7F141E,DROME_SSU
485,510,175.456,371.96,MyriadPro-Regular,4,#7F141E,DROME_SSU
486,520,186.756,370.34,MyriadPro-Regular,4,#7F141E,DROME_SSU
487,530,161.702,347.056,MyriadPro-Regular,4,#7F141E,DROME_SSU
488,540,190.025,336.128,MyriadPro-Regular,4,#7F141E,DROME_SSU
489,550,208.06,357.719,MyriadPro-Regular,4,#7F141E,DROME_SSU
490,570,208.794,331.538,MyriadPro-Regular,4,#7F141E,DROME_SSU
491,580,228.546,286.589,MyriadPro-Regular,4,#7F141E,DROME_SSU
492,590,237.024,326.943,MyriadPro-Regular,4,#7F141E,DROME_SSU
493,600,233.708,368.112,MyriadPro-Regular,4,#7F141E,DROME_SSU
494,610,246.577,351.63,MyriadPro-Regular,4,#7F141E,DROME_SSU
495,620,257.137,325.203,MyriadPro-Regular,4,#7F141E,DROME_SSU
496,630,246.577,294.782,MyriadPro-Regular,4,#7F141E,DROME_SSU
497,640,220.301,271.46,MyriadPro-Regular,4,#7F141E,DROME_SSU
498,650,171.253,289.489,MyriadPro-Regular,4,#7F141E,DROME_SSU
499,660,142.588,329.141,MyriadPro-Regular,4,#7F141E,DROME_SSU
500,670,114.383,365.583,MyriadPro-Regular,4,#7F141E,DROME_SSU
501,680,85.067,357.866,MyriadPro-Regular,4,#7F141E,DROME_SSU
502,690,105.913,326.213,MyriadPro-Regular,4,#7F141E,DROME_SSU
503,700,131.26,298.955,MyriadPro-Regular,4,#7F141E,DROME_SSU
504,710,147.011,277.717,MyriadPro-Regular,4,#7F141E,DROME_SSU
505,720,128.572,283.384,MyriadPro-Regular,4,#7F141E,DROME_SSU
506,730,108.007,315.182,MyriadPro-Regular,4,#7F141E,DROME_SSU
507,740,86.376,343.196,MyriadPro-Regular,4,#7F141E,DROME_SSU
508,750,57.747,337.875,MyriadPro-Regular,4,#7F141E,DROME_SSU
509,760,79.086,308.164,MyriadPro-Regular,4,#7F141E,DROME_SSU
510,770,97.109,286.589,MyriadPro-Regular,4,#7F141E,DROME_SSU
511,780,94.859,265.975,MyriadPro-Regular,4,#7F141E,DROME_SSU
512,790,80.479,243.978,MyriadPro-Regular,4,#7F141E,DROME_SSU
513,800,79.747,205.391,MyriadPro-Regular,4,#7F141E,DROME_SSU
514,810,110.912,239.71,MyriadPro-Regular,4,#7F141E,DROME_SSU
515,820,128.777,256.631,MyriadPro-Regular,4,#7F141E,DROME_SSU
516,830,127.663,236.796,MyriadPro-Regular,4,#7F141E,DROME_SSU
517,840,106.737,206.704,MyriadPro-Regular,4,#7F141E,DROME_SSU
518,850,81.772,194.363,MyriadPro-Regular,4,#7F141E,DROME_SSU
519,860,98.23,165.659,MyriadPro-Regular,4,#7F141E,DROME_SSU
520,870,126.519,176.225,MyriadPro-Regular,4,#7F141E,DROME_SSU
521,880,149.913,206.931,MyriadPro-Regular,4,#7F141E,DROME_SSU
522,890,157.794,236.796,MyriadPro-Regular,4,#7F141E,DROME_SSU
523,900,166.727,247.871,MyriadPro-Regular,4,#7F141E,DROME_SSU
524,910,164.109,216.256,MyriadPro-Regular,4,#7F141E,DROME_SSU
525,920,173.342,177.737,MyriadPro-Regular,4,#7F141E,DROME_SSU
526,930,195.56,213.188,MyriadPro-Regular,4,#7F141E,DROME_SSU
527,940,193.749,243.89,MyriadPro-Regular,4,#7F141E,DROME_SSU
528,950,219.503,232.496,MyriadPro-Regular,4,#7F141E,DROME_SSU
529,960,218.636,206.704,MyriadPro-Regular,4,#7F141E,DROME_SSU
530,970,218.636,172.18,MyriadPro-Regular,4,#7F141E,DROME_SSU
531,980,186.756,172.597,MyriadPro-Regular,4,#7F141E,DROME_SSU
532,990,136.361,170.42,MyriadPro-Regular,4,#7F141E,DROME_SSU
533,1010,201.457,148.312,MyriadPro-Regular,4,#7F141E,DROME_SSU
534,1020,241.378,145.607,MyriadPro-Regular,4,#7F141E,DROME_SSU
535,1030,248.715,172.714,MyriadPro-Regular,4,#7F141E,DROME_SSU
536,1040,245.499,201.889,MyriadPro-Regular,4,#7F141E,DROME_SSU
537,1050,243.552,248.422,MyriadPro-Regular,4,#7F141E,DROME_SSU
538,1060,256.203,266.243,MyriadPro-Regular,4,#7F141E,DROME_SSU
539,1070,261.981,250.85,MyriadPro-Regular,4,#7F141E,DROME_SSU
540,1080,261.32,214.335,MyriadPro-Regular,4,#7F141E,DROME_SSU
541,1090,286.418,182.917,MyriadPro-Regular,4,#7F141E,DROME_SSU
542,1100,292.408,226.79,MyriadPro-Regular,4,#7F141E,DROME_SSU
543,1110,292.39,269.222,MyriadPro-Regular,4,#7F141E,DROME_SSU
544,1120,303.209,297.481,MyriadPro-Regular,4,#7F141E,DROME_SSU
545,1130,323.066,285.532,MyriadPro-Regular,4,#7F141E,DROME_SSU
546,1140,342.365,255.693,MyriadPro-Regular,4,#7F141E,DROME_SSU
547,1150,371.407,261.243,MyriadPro-Regular,4,#7F141E,DROME_SSU
548,1160,351.522,294.33,MyriadPro-Regular,4,#7F141E,DROME_SSU
549,1170,347.648,317.044,MyriadPro-Regular,4,#7F141E,DROME_SSU
550,1180,318.31,322.429,MyriadPro-Regular,4,#7F141E,DROME_SSU
551,1190,291.788,319.872,MyriadPro-Regular,4,#7F141E,DROME_SSU
552,1200,289.688,330.249,MyriadPro-Regular,4,#7F141E,DROME_SSU
553,1210,322.938,332.316,MyriadPro-Regular,4,#7F141E,DROME_SSU
554,1220,304.99,356.452,MyriadPro-Regular,4,#7F141E,DROME_SSU
555,1230,315.059,372.688,MyriadPro-Regular,4,#7F141E,DROME_SSU
556,1240,339.602,376.121,MyriadPro-Regular,4,#7F141E,DROME_SSU
557,1250,386.781,376.121,MyriadPro-Regular,4,#7F141E,DROME_SSU
558,1260,409.99,355.63,MyriadPro-Regular,4,#7F141E,DROME_SSU
559,1270,409.99,330.249,MyriadPro-Regular,4,#7F141E,DROME_SSU
560,1280,375.185,342.318,MyriadPro-Regular,4,#7F141E,DROME_SSU
561,1290,388.545,300.875,MyriadPro-Regular,4,#7F141E,DROME_SSU
562,1300,409.764,286.33,MyriadPro-Regular,4,#7F141E,DROME_SSU
563,1310,393.072,266.565,MyriadPro-Regular,4,#7F141E,DROME_SSU
564,1320,369.19,238.248,MyriadPro-Regular,4,#7F141E,DROME_SSU
565,1330,358.76,196.884,MyriadPro-Regular,4,#7F141E,DROME_SSU
566,1340,395.445,223.531,MyriadPro-Regular,4,#7F141E,DROME_SSU
567,1350,411.279,243.978,MyriadPro-Regular,4,#7F141E,DROME_SSU
568,1360,411.721,238.773,MyriadPro-Regular,4,#7F141E,DROME_SSU
569,1370,409.764,192.56,MyriadPro-Regular,4,#7F141E,DROME_SSU
570,1380,396.272,178.834,MyriadPro-Regular,4,#7F141E,DROME_SSU
571,1390,380.543,155.99,MyriadPro-Regular,4,#7F141E,DROME_SSU
572,1400,401.018,120.547,MyriadPro-Regular,4,#7F141E,DROME_SSU
573,1410,407.409,154.506,MyriadPro-Regular,4,#7F141E,DROME_SSU
574,1420,438.914,154.506,MyriadPro-Regular,4,#7F141E,DROME_SSU
575,1430,477.715,154.506,MyriadPro-Regular,4,#7F141E,DROME_SSU
576,1440,520.85,155.828,MyriadPro-Regular,4,#7F141E,DROME_SSU
577,1450,560.307,155.551,MyriadPro-Regular,4,#7F141E,DROME_SSU
578,1460,600.231,175.719,MyriadPro-Regular,4,#7F141E,DROME_SSU
579,1470,600.91,221.399,MyriadPro-Regular,4,#7F141E,DROME_SSU
580,1480,600.215,268.381,MyriadPro-Regular,4,#7F141E,DROME_SSU
581,1490,603.578,303.539,MyriadPro-Regular,4,#7F141E,DROME_SSU
582,1500,571.715,284.702,MyriadPro-Regular,4,#7F141E,DROME_SSU
583,1510,572.715,252.18,MyriadPro-Regular,4,#7F141E,DROME_SSU
584,1520,572.715,218.405,MyriadPro-Regular,4,#7F141E,DROME_SSU
585,1530,570.882,181.381,MyriadPro-Regular,4,#7F141E,DROME_SSU
586,1540,541.445,178.291,MyriadPro-Regular,4,#7F141E,DROME_SSU
587,1550,524.441,199.008,MyriadPro-Regular,4,#7F141E,DROME_SSU
588,1560,496.098,203.291,MyriadPro-Regular,4,#7F141E,DROME_SSU
589,1570,493.952,181.381,MyriadPro-Regular,4,#7F141E,DROME_SSU
590,1580,470.143,179.517,MyriadPro-Regular,4,#7F141E,DROME_SSU
591,1590,485.06,209.19,MyriadPro-Regular,4,#7F141E,DROME_SSU
592,1600,447.269,204.224,MyriadPro-Regular,4,#7F141E,DROME_SSU
593,1610,441.4,178.834,MyriadPro-Regular,4,#7F141E,DROME_SSU
594,1620,438.914,208.909,MyriadPro-Regular,4,#7F141E,DROME_SSU
595,1630,439.594,238.93,MyriadPro-Regular,4,#7F141E,DROME_SSU
596,1640,438.776,276.562,MyriadPro-Regular,4,#7F141E,DROME_SSU
597,1650,439.839,318.518,MyriadPro-Regular,4,#7F141E,DROME_SSU
598,1660,437.775,355.467,MyriadPro-Regular,4,#7F141E,DROME_SSU
599,1670,453.602,346.075,MyriadPro-Regular,4,#7F141E,DROME_SSU
600,1680,478.74,326.943,MyriadPro-Regular,4,#7F141E,DROME_SSU
601,1690,510.234,301.039,MyriadPro-Regular,4,#7F141E,DROME_SSU
602,1700,533.157,318.518,MyriadPro-Regular,4,#7F141E,DROME_SSU
603,1710,497.523,344.194,MyriadPro-Regular,4,#7F141E,DROME_SSU
604,1720,474.32,364.692,MyriadPro-Regular,4,#7F141E,DROME_SSU
605,1730,452.63,383.474,MyriadPro-Regular,4,#7F141E,DROME_SSU
606,1740,470.218,408.547,MyriadPro-Regular,4,#7F141E,DROME_SSU
607,1750,453.135,440.556,MyriadPro-Regular,4,#7F141E,DROME_SSU
608,1760,431.567,402.515,MyriadPro-Regular,4,#7F141E,DROME_SSU
609,1770,416.835,389.32,MyriadPro-Regular,4,#7F141E,DROME_SSU
610,1780,415.721,409.44,MyriadPro-Regular,4,#7F141E,DROME_SSU
611,1790,425.3,452.089,MyriadPro-Regular,4,#7F141E,DROME_SSU
612,1800,389.363,420.402,MyriadPro-Regular,4,#7F141E,DROME_SSU
613,1810,373.754,402.705,MyriadPro-Regular,4,#7F141E,DROME_SSU
614,1820,328.159,400.41,MyriadPro-Regular,4,#7F141E,DROME_SSU
615,1830,298.328,415.75,MyriadPro-Regular,4,#7F141E,DROME_SSU
616,1840,298.786,459.941,MyriadPro-Regular,4,#7F141E,DROME_SSU
617,1850,297.986,497.977,MyriadPro-Regular,4,#7F141E,DROME_SSU
618,1860,297.986,537.495,MyriadPro-Regular,4,#7F141E,DROME_SSU
619,1870,297.986,574.077,MyriadPro-Regular,4,#7F141E,DROME_SSU
620,1880,298.786,610.962,MyriadPro-Regular,4,#7F141E,DROME_SSU
621,1890,296.346,655.633,MyriadPro-Regular,4,#7F141E,DROME_SSU
622,1900,327.146,640.16,MyriadPro-Regular,4,#7F141E,DROME_SSU
623,1910,326.941,600.222,MyriadPro-Regular,4,#7F141E,DROME_SSU
624,1920,330.07,566.077,MyriadPro-Regular,4,#7F141E,DROME_SSU
625,1930,328.51,528.955,MyriadPro-Regular,4,#7F141E,DROME_SSU
626,1940,328.51,487.519,MyriadPro-Regular,4,#7F141E,DROME_SSU
627,1960,319.43,404.006,MyriadPro-Regular,4,#7F141E,DROME_SSU
628,1970,356.059,413.475,MyriadPro-Regular,4,#7F141E,DROME_SSU
629,1980,360.283,437.769,MyriadPro-Regular,4,#7F141E,DROME_SSU
630,1990,341.475,441.707,MyriadPro-Regular,4,#7F141E,DROME_SSU
631,small subunit ribosomal RNA,431.826,784.468,MyriadPro-Regular,12,#221F1F,DROME_SSU
632,Drosophila melanogaster,423.761,767.134,MyriadPro-It,18,#221F1F,DROME_SSU
633,0,365.759,332.807,MyriadPro-Regular,24,#FCC595,ECOLI_LSU
634,I,361.781,573.822,MyriadPro-Regular,24,#A197C9,ECOLI_LSU
635,II,186.961,488.174,MyriadPro-Regular,24,#5AA0D7,ECOLI_LSU
636,III,198.773,168.673,MyriadPro-Regular,24,#CB9AC6,ECOLI_LSU
637,IV,336.299,147.501,MyriadPro-Regular,24,#E9E612,ECOLI_LSU
638,V,518.002,315.135,MyriadPro-Regular,24,#F499C1,ECOLI_LSU
639,VI,518.623,440.748,MyriadPro-Regular,24,#0BA34A,ECOLI_LSU
640,1,396.923,466.947,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
641,10,544.032,558.696,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
642,100,432.079,429.829,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
643,101,408.751,514.155,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
644,11,532.149,611.868,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
645,12,452.36,621.345,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
646,13,440.49,569.501,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
647,14,403.884,592.181,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
648,16,404.588,628.907,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
649,18,442.993,658.544,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
650,19,502.638,628.063,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
651,2,372.204,445.262,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
652,20,506.243,665.751,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
653,21,359.157,602.751,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
654,22,374.11,560.475,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
655,23,347.428,528.609,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
656,24,332.478,525.704,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
657,25,366.087,431.384,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
658,25a,331.88,409.35,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
659,26,313.282,397.79,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
660,26a,332.763,351.394,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
661,27,327.703,447.182,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
662,28,338.19,465.38,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
663,29,305.712,505.415,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
664,3,399.506,510.704,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
665,31,283.884,490.665,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
666,32,281.72,453.587,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
667,33,281.001,516.106,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
668,34,301.149,541.77,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
669,35,237.002,540.001,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
670,35a,240.24,487.356,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
671,36,265.399,429.829,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
672,37,243.439,444.829,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
673,38,197.002,524.627,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
674,39,174.564,437.864,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
675,4,430.446,537.587,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
676,40,183.564,400.673,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
677,41,184.229,350.385,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
678,42,110.485,326.243,MyriadPro-Regular,7,#0D72BA,ECOLI_LSU
